id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
38828,2022-09-21,2022-09-21,台北市,萬華區,304,50407
38829,2022-09-21,2022-09-21,台北市,松山區,359,43291
38830,2022-09-21,2022-09-21,台北市,南港區,257,32017
38831,2022-09-21,2022-09-21,台北市,大同區,203,30990
38832,2022-09-21,2022-09-21,台北市,中正區,244,30399
39208,2022-09-20,2022-09-20,台北市,全區,5564,613926
39209,2022-09-20,2022-09-20,台北市,內湖區,677,67860
39210,2022-09-20,2022-09-20,台北市,文山區,587,65624
39211,2022-09-20,2022-09-20,台北市,士林區,535,64791
39212,2022-09-20,2022-09-20,台北市,北投區,497,61717
39213,2022-09-20,2022-09-20,台北市,中山區,544,56858
39214,2022-09-20,2022-09-20,台北市,大安區,624,55868
39215,2022-09-20,2022-09-20,台北市,信義區,484,55471
39216,2022-09-20,2022-09-20,台北市,萬華區,352,50103
39217,2022-09-20,2022-09-20,台北市,松山區,439,42932
39218,2022-09-20,2022-09-20,台北市,南港區,273,31760
39219,2022-09-20,2022-09-20,台北市,大同區,265,30787
39220,2022-09-20,2022-09-20,台北市,中正區,287,30155
39597,2022-09-19,2022-09-19,台北市,全區,5102,608362
39598,2022-09-19,2022-09-19,台北市,內湖區,565,67183
39599,2022-09-19,2022-09-19,台北市,文山區,551,65037
39600,2022-09-19,2022-09-19,台北市,士林區,523,64256
39601,2022-09-19,2022-09-19,台北市,北投區,473,61220
39602,2022-09-19,2022-09-19,台北市,中山區,479,56314
39603,2022-09-19,2022-09-19,台北市,大安區,537,55244
39604,2022-09-19,2022-09-19,台北市,信義區,475,54987
39605,2022-09-19,2022-09-19,台北市,萬華區,338,49751
39606,2022-09-19,2022-09-19,台北市,松山區,449,42493
39607,2022-09-19,2022-09-19,台北市,南港區,241,31487
39608,2022-09-19,2022-09-19,台北市,大同區,204,30522
39609,2022-09-19,2022-09-19,台北市,中正區,267,29868
39987,2022-09-18,2022-09-18,台北市,全區,3177,603260
39988,2022-09-18,2022-09-18,台北市,內湖區,312,66618
39989,2022-09-18,2022-09-18,台北市,文山區,362,64486
39990,2022-09-18,2022-09-18,台北市,士林區,358,63733
39991,2022-09-18,2022-09-18,台北市,北投區,226,60747
39992,2022-09-18,2022-09-18,台北市,中山區,332,55835
39993,2022-09-18,2022-09-18,台北市,大安區,340,54707
39994,2022-09-18,2022-09-18,台北市,信義區,307,54512
39995,2022-09-18,2022-09-18,台北市,萬華區,224,49413
39996,2022-09-18,2022-09-18,台北市,松山區,218,42044
39997,2022-09-18,2022-09-18,台北市,南港區,160,31246
39998,2022-09-18,2022-09-18,台北市,大同區,166,30318
39999,2022-09-18,2022-09-18,台北市,中正區,172,29601
40368,2022-09-17,2022-09-17,台北市,全區,4365,600083
40369,2022-09-17,2022-09-17,台北市,內湖區,496,66306
40370,2022-09-17,2022-09-17,台北市,文山區,491,64124
40371,2022-09-17,2022-09-17,台北市,士林區,459,63375
40372,2022-09-17,2022-09-17,台北市,北投區,422,60521
40373,2022-09-17,2022-09-17,台北市,中山區,447,55503
40374,2022-09-17,2022-09-17,台北市,大安區,451,54367
40375,2022-09-17,2022-09-17,台北市,信義區,370,54205
40376,2022-09-17,2022-09-17,台北市,萬華區,251,49189
40377,2022-09-17,2022-09-17,台北市,松山區,300,41826
40378,2022-09-17,2022-09-17,台北市,南港區,238,31086
40379,2022-09-17,2022-09-17,台北市,大同區,232,30152
40380,2022-09-17,2022-09-17,台北市,中正區,208,29429
40755,2022-09-16,2022-09-16,台北市,全區,4585,595718
40756,2022-09-16,2022-09-16,台北市,內湖區,516,65810
40757,2022-09-16,2022-09-16,台北市,文山區,524,63633
40758,2022-09-16,2022-09-16,台北市,士林區,456,62916
40759,2022-09-16,2022-09-16,台北市,北投區,428,60099
40760,2022-09-16,2022-09-16,台北市,中山區,418,55056
40761,2022-09-16,2022-09-16,台北市,大安區,471,53916
40762,2022-09-16,2022-09-16,台北市,信義區,431,53835
40763,2022-09-16,2022-09-16,台北市,萬華區,287,48938
40764,2022-09-16,2022-09-16,台北市,松山區,354,41526
40765,2022-09-16,2022-09-16,台北市,南港區,220,30848
40766,2022-09-16,2022-09-16,台北市,大同區,212,29920
40767,2022-09-16,2022-09-16,台北市,中正區,268,29221
41139,2022-09-15,2022-09-15,台北市,全區,4785,591133
41140,2022-09-15,2022-09-15,台北市,內湖區,540,65294
41141,2022-09-15,2022-09-15,台北市,文山區,551,63109
41142,2022-09-15,2022-09-15,台北市,士林區,514,62460
41143,2022-09-15,2022-09-15,台北市,北投區,436,59671
41144,2022-09-15,2022-09-15,台北市,中山區,417,54638
41145,2022-09-15,2022-09-15,台北市,大安區,454,53445
41146,2022-09-15,2022-09-15,台北市,信義區,487,53404
41147,2022-09-15,2022-09-15,台北市,萬華區,321,48651
41148,2022-09-15,2022-09-15,台北市,松山區,394,41172
41149,2022-09-15,2022-09-15,台北市,南港區,235,30628
41150,2022-09-15,2022-09-15,台北市,大同區,192,29708
41151,2022-09-15,2022-09-15,台北市,中正區,244,28953
41525,2022-09-14,2022-09-14,台北市,全區,5263,586348
41526,2022-09-14,2022-09-14,台北市,內湖區,634,64754
41527,2022-09-14,2022-09-14,台北市,文山區,586,62558
41528,2022-09-14,2022-09-14,台北市,士林區,530,61946
41529,2022-09-14,2022-09-14,台北市,北投區,493,59235
41530,2022-09-14,2022-09-14,台北市,中山區,493,54221
41531,2022-09-14,2022-09-14,台北市,大安區,545,52991
41532,2022-09-14,2022-09-14,台北市,信義區,482,52917
41533,2022-09-14,2022-09-14,台北市,萬華區,306,48330
41534,2022-09-14,2022-09-14,台北市,松山區,410,40778
41535,2022-09-14,2022-09-14,台北市,南港區,282,30393
41536,2022-09-14,2022-09-14,台北市,大同區,254,29516
41537,2022-09-14,2022-09-14,台北市,中正區,248,28709
41909,2022-09-13,2022-09-13,台北市,全區,5696,581085
41910,2022-09-13,2022-09-13,台北市,內湖區,735,64120
41911,2022-09-13,2022-09-13,台北市,文山區,654,61972
41912,2022-09-13,2022-09-13,台北市,士林區,599,61416
41913,2022-09-13,2022-09-13,台北市,北投區,512,58742
41914,2022-09-13,2022-09-13,台北市,中山區,534,53728
41915,2022-09-13,2022-09-13,台北市,大安區,581,52446
41916,2022-09-13,2022-09-13,台北市,信義區,452,52435
41917,2022-09-13,2022-09-13,台北市,萬華區,340,48024
41918,2022-09-13,2022-09-13,台北市,松山區,451,40368
41919,2022-09-13,2022-09-13,台北市,南港區,274,30111
41920,2022-09-13,2022-09-13,台北市,大同區,291,29262
41921,2022-09-13,2022-09-13,台北市,中正區,273,28461
42297,2022-09-12,2022-09-12,台北市,全區,5439,575389
42298,2022-09-12,2022-09-12,台北市,內湖區,630,63385
42299,2022-09-12,2022-09-12,台北市,文山區,571,61318
42300,2022-09-12,2022-09-12,台北市,士林區,540,60817
42301,2022-09-12,2022-09-12,台北市,北投區,451,58230
42302,2022-09-12,2022-09-12,台北市,中山區,464,53194
42303,2022-09-12,2022-09-12,台北市,信義區,524,51983
42304,2022-09-12,2022-09-12,台北市,大安區,674,51865
42305,2022-09-12,2022-09-12,台北市,萬華區,294,47684
42306,2022-09-12,2022-09-12,台北市,松山區,487,39917
42307,2022-09-12,2022-09-12,台北市,南港區,301,29837
42308,2022-09-12,2022-09-12,台北市,大同區,200,28971
42309,2022-09-12,2022-09-12,台北市,中正區,303,28188
42686,2022-09-11,2022-09-11,台北市,全區,2894,569950
42687,2022-09-11,2022-09-11,台北市,內湖區,315,62755
42688,2022-09-11,2022-09-11,台北市,文山區,309,60747
42689,2022-09-11,2022-09-11,台北市,士林區,326,60277
42690,2022-09-11,2022-09-11,台北市,北投區,302,57779
42691,2022-09-11,2022-09-11,台北市,中山區,275,52730
42692,2022-09-11,2022-09-11,台北市,信義區,233,51459
42693,2022-09-11,2022-09-11,台北市,大安區,278,51191
42694,2022-09-11,2022-09-11,台北市,萬華區,198,47390
42695,2022-09-11,2022-09-11,台北市,松山區,199,39430
42696,2022-09-11,2022-09-11,台北市,南港區,183,29536
42697,2022-09-11,2022-09-11,台北市,大同區,130,28771
42698,2022-09-11,2022-09-11,台北市,中正區,146,27885
43067,2022-09-10,2022-09-10,台北市,全區,3731,567056
43068,2022-09-10,2022-09-10,台北市,內湖區,487,62440
43069,2022-09-10,2022-09-10,台北市,文山區,418,60438
43070,2022-09-10,2022-09-10,台北市,士林區,354,59951
43071,2022-09-10,2022-09-10,台北市,北投區,353,57477
43072,2022-09-10,2022-09-10,台北市,中山區,318,52455
43073,2022-09-10,2022-09-10,台北市,信義區,308,51226
43074,2022-09-10,2022-09-10,台北市,大安區,371,50913
43075,2022-09-10,2022-09-10,台北市,萬華區,245,47192
43076,2022-09-10,2022-09-10,台北市,松山區,301,39231
43077,2022-09-10,2022-09-10,台北市,南港區,189,29353
43078,2022-09-10,2022-09-10,台北市,大同區,196,28641
43079,2022-09-10,2022-09-10,台北市,中正區,191,27739
43448,2022-09-09,2022-09-09,台北市,全區,4356,563325
43449,2022-09-09,2022-09-09,台北市,內湖區,545,61953
43450,2022-09-09,2022-09-09,台北市,文山區,495,60020
43451,2022-09-09,2022-09-09,台北市,士林區,516,59597
43452,2022-09-09,2022-09-09,台北市,北投區,426,57124
43453,2022-09-09,2022-09-09,台北市,中山區,402,52137
43454,2022-09-09,2022-09-09,台北市,信義區,356,50918
43455,2022-09-09,2022-09-09,台北市,大安區,459,50542
43456,2022-09-09,2022-09-09,台北市,萬華區,207,46947
43457,2022-09-09,2022-09-09,台北市,松山區,331,38930
43458,2022-09-09,2022-09-09,台北市,南港區,211,29164
43459,2022-09-09,2022-09-09,台北市,大同區,193,28445
43460,2022-09-09,2022-09-09,台北市,中正區,215,27548
43829,2022-09-08,2022-09-08,台北市,全區,4288,558969
43830,2022-09-08,2022-09-08,台北市,內湖區,520,61408
43831,2022-09-08,2022-09-08,台北市,文山區,423,59525
43832,2022-09-08,2022-09-08,台北市,士林區,449,59081
43833,2022-09-08,2022-09-08,台北市,北投區,322,56698
43834,2022-09-08,2022-09-08,台北市,中山區,398,51735
43835,2022-09-08,2022-09-08,台北市,信義區,410,50562
43836,2022-09-08,2022-09-08,台北市,大安區,421,50083
43837,2022-09-08,2022-09-08,台北市,萬華區,284,46740
43838,2022-09-08,2022-09-08,台北市,松山區,415,38599
43839,2022-09-08,2022-09-08,台北市,南港區,202,28953
43840,2022-09-08,2022-09-08,台北市,大同區,204,28252
43841,2022-09-08,2022-09-08,台北市,中正區,240,27333
44214,2022-09-07,2022-09-07,台北市,全區,4338,554681
44215,2022-09-07,2022-09-07,台北市,內湖區,548,60888
44216,2022-09-07,2022-09-07,台北市,文山區,481,59102
44217,2022-09-07,2022-09-07,台北市,士林區,405,58632
44218,2022-09-07,2022-09-07,台北市,北投區,347,56376
44219,2022-09-07,2022-09-07,台北市,中山區,413,51337
44220,2022-09-07,2022-09-07,台北市,信義區,400,50152
44221,2022-09-07,2022-09-07,台北市,大安區,514,49662
44222,2022-09-07,2022-09-07,台北市,萬華區,260,46456
44223,2022-09-07,2022-09-07,台北市,松山區,333,38184
44224,2022-09-07,2022-09-07,台北市,南港區,209,28751
44225,2022-09-07,2022-09-07,台北市,大同區,197,28048
44226,2022-09-07,2022-09-07,台北市,中正區,231,27093
44598,2022-09-06,2022-09-06,台北市,全區,5419,550343
44599,2022-09-06,2022-09-06,台北市,內湖區,692,60340
44600,2022-09-06,2022-09-06,台北市,文山區,642,58621
44601,2022-09-06,2022-09-06,台北市,士林區,584,58227
44602,2022-09-06,2022-09-06,台北市,北投區,467,56029
44603,2022-09-06,2022-09-06,台北市,中山區,486,50924
44604,2022-09-06,2022-09-06,台北市,信義區,484,49752
44605,2022-09-06,2022-09-06,台北市,大安區,545,49148
44606,2022-09-06,2022-09-06,台北市,萬華區,277,46196
44607,2022-09-06,2022-09-06,台北市,松山區,414,37851
44608,2022-09-06,2022-09-06,台北市,南港區,262,28542
44609,2022-09-06,2022-09-06,台北市,大同區,269,27851
44610,2022-09-06,2022-09-06,台北市,中正區,297,26862
44983,2022-09-05,2022-09-05,台北市,全區,4450,544924
44984,2022-09-05,2022-09-05,台北市,內湖區,491,59648
44985,2022-09-05,2022-09-05,台北市,文山區,483,57979
44986,2022-09-05,2022-09-05,台北市,士林區,472,57643
44987,2022-09-05,2022-09-05,台北市,北投區,370,55562
44988,2022-09-05,2022-09-05,台北市,中山區,424,50438
44989,2022-09-05,2022-09-05,台北市,信義區,403,49268
44990,2022-09-05,2022-09-05,台北市,大安區,544,48603
44991,2022-09-05,2022-09-05,台北市,萬華區,255,45919
44992,2022-09-05,2022-09-05,台北市,松山區,405,37437
44993,2022-09-05,2022-09-05,台北市,南港區,216,28280
44994,2022-09-05,2022-09-05,台北市,大同區,158,27582
44995,2022-09-05,2022-09-05,台北市,中正區,229,26565
45369,2022-09-04,2022-09-04,台北市,全區,2948,540474
45370,2022-09-04,2022-09-04,台北市,內湖區,333,59157
45371,2022-09-04,2022-09-04,台北市,文山區,387,57496
45372,2022-09-04,2022-09-04,台北市,士林區,352,57171
45373,2022-09-04,2022-09-04,台北市,北投區,249,55192
45374,2022-09-04,2022-09-04,台北市,中山區,235,50014
45375,2022-09-04,2022-09-04,台北市,信義區,285,48865
45376,2022-09-04,2022-09-04,台北市,大安區,266,48059
45377,2022-09-04,2022-09-04,台北市,萬華區,180,45664
45378,2022-09-04,2022-09-04,台北市,松山區,196,37032
45379,2022-09-04,2022-09-04,台北市,南港區,170,28064
45380,2022-09-04,2022-09-04,台北市,大同區,153,27424
45381,2022-09-04,2022-09-04,台北市,中正區,142,26336
45750,2022-09-03,2022-09-03,台北市,全區,4104,537526
45751,2022-09-03,2022-09-03,台北市,內湖區,552,58824
45752,2022-09-03,2022-09-03,台北市,文山區,467,57109
45753,2022-09-03,2022-09-03,台北市,士林區,472,56819
45754,2022-09-03,2022-09-03,台北市,北投區,415,54943
45755,2022-09-03,2022-09-03,台北市,中山區,329,49779
45756,2022-09-03,2022-09-03,台北市,信義區,333,48580
45757,2022-09-03,2022-09-03,台北市,大安區,432,47793
45758,2022-09-03,2022-09-03,台北市,萬華區,226,45484
45759,2022-09-03,2022-09-03,台北市,松山區,274,36836
45760,2022-09-03,2022-09-03,台北市,南港區,205,27894
45761,2022-09-03,2022-09-03,台北市,大同區,171,27271
45762,2022-09-03,2022-09-03,台北市,中正區,228,26194
46136,2022-09-02,2022-09-02,台北市,全區,3933,533422
46137,2022-09-02,2022-09-02,台北市,內湖區,484,58272
46138,2022-09-02,2022-09-02,台北市,文山區,420,56642
46139,2022-09-02,2022-09-02,台北市,士林區,445,56347
46140,2022-09-02,2022-09-02,台北市,北投區,351,54528
46141,2022-09-02,2022-09-02,台北市,中山區,396,49450
46142,2022-09-02,2022-09-02,台北市,信義區,334,48247
46143,2022-09-02,2022-09-02,台北市,大安區,399,47361
46144,2022-09-02,2022-09-02,台北市,萬華區,224,45258
46145,2022-09-02,2022-09-02,台北市,松山區,320,36562
46146,2022-09-02,2022-09-02,台北市,南港區,188,27689
46147,2022-09-02,2022-09-02,台北市,大同區,168,27100
46148,2022-09-02,2022-09-02,台北市,中正區,204,25966
46521,2022-09-01,2022-09-01,台北市,全區,4106,529489
46522,2022-09-01,2022-09-01,台北市,內湖區,515,57788
46523,2022-09-01,2022-09-01,台北市,文山區,459,56222
46524,2022-09-01,2022-09-01,台北市,士林區,447,55902
46525,2022-09-01,2022-09-01,台北市,北投區,387,54177
46526,2022-09-01,2022-09-01,台北市,中山區,396,49054
46527,2022-09-01,2022-09-01,台北市,信義區,356,47913
46528,2022-09-01,2022-09-01,台北市,大安區,401,46962
46529,2022-09-01,2022-09-01,台北市,萬華區,208,45034
46530,2022-09-01,2022-09-01,台北市,松山區,302,36242
46531,2022-09-01,2022-09-01,台北市,南港區,187,27501
46532,2022-09-01,2022-09-01,台北市,大同區,227,26932
46533,2022-09-01,2022-09-01,台北市,中正區,221,25762
46909,2022-08-31,2022-08-31,台北市,全區,4149,525383
46910,2022-08-31,2022-08-31,台北市,內湖區,556,57273
46911,2022-08-31,2022-08-31,台北市,文山區,448,55763
46912,2022-08-31,2022-08-31,台北市,士林區,398,55455
46913,2022-08-31,2022-08-31,台北市,北投區,370,53790
46914,2022-08-31,2022-08-31,台北市,中山區,428,48658
46915,2022-08-31,2022-08-31,台北市,信義區,403,47557
46916,2022-08-31,2022-08-31,台北市,大安區,429,46561
46917,2022-08-31,2022-08-31,台北市,萬華區,242,44826
46918,2022-08-31,2022-08-31,台北市,松山區,282,35940
46919,2022-08-31,2022-08-31,台北市,南港區,179,27314
46920,2022-08-31,2022-08-31,台北市,大同區,174,26705
46921,2022-08-31,2022-08-31,台北市,中正區,240,25541
47295,2022-08-30,2022-08-30,台北市,全區,4143,521234
47296,2022-08-30,2022-08-30,台北市,內湖區,498,56717
47297,2022-08-30,2022-08-30,台北市,文山區,492,55315
47298,2022-08-30,2022-08-30,台北市,士林區,486,55057
47299,2022-08-30,2022-08-30,台北市,北投區,425,53420
47300,2022-08-30,2022-08-30,台北市,中山區,400,48230
47301,2022-08-30,2022-08-30,台北市,信義區,369,47154
47302,2022-08-30,2022-08-30,台北市,大安區,388,46132
47303,2022-08-30,2022-08-30,台北市,萬華區,224,44584
47304,2022-08-30,2022-08-30,台北市,松山區,277,35658
47305,2022-08-30,2022-08-30,台北市,南港區,181,27135
47306,2022-08-30,2022-08-30,台北市,大同區,183,26531
47307,2022-08-30,2022-08-30,台北市,中正區,220,25301
47682,2022-08-29,2022-08-29,台北市,全區,3721,517091
47683,2022-08-29,2022-08-29,台北市,內湖區,344,56219
47684,2022-08-29,2022-08-29,台北市,文山區,438,54823
47685,2022-08-29,2022-08-29,台北市,士林區,412,54571
47686,2022-08-29,2022-08-29,台北市,北投區,349,52995
47687,2022-08-29,2022-08-29,台北市,中山區,312,47830
47688,2022-08-29,2022-08-29,台北市,信義區,370,46785
47689,2022-08-29,2022-08-29,台北市,大安區,437,45744
47690,2022-08-29,2022-08-29,台北市,萬華區,214,44360
47691,2022-08-29,2022-08-29,台北市,松山區,301,35381
47692,2022-08-29,2022-08-29,台北市,南港區,158,26954
47693,2022-08-29,2022-08-29,台北市,大同區,175,26348
47694,2022-08-29,2022-08-29,台北市,中正區,211,25081
48071,2022-08-28,2022-08-28,台北市,全區,2380,513370
48072,2022-08-28,2022-08-28,台北市,內湖區,305,55875
48073,2022-08-28,2022-08-28,台北市,文山區,262,54385
48074,2022-08-28,2022-08-28,台北市,士林區,255,54159
48075,2022-08-28,2022-08-28,台北市,北投區,209,52646
48076,2022-08-28,2022-08-28,台北市,中山區,239,47518
48077,2022-08-28,2022-08-28,台北市,信義區,204,46415
48078,2022-08-28,2022-08-28,台北市,大安區,228,45307
48079,2022-08-28,2022-08-28,台北市,萬華區,161,44146
48080,2022-08-28,2022-08-28,台北市,松山區,143,35080
